
time,ax,ay,az,wx,wy,wz,
4.996665,-1.2359,0.2944,-0.7010,0.3694,-0.1952,0.2830,
5.011511,-1.2359,0.2944,-0.7010,0.2816,-0.0886,0.4032,
5.013245,-0.5454,-0.6394,-0.9550,0.2816,-0.0886,0.4032,
5.062180,-0.5454,-0.6394,-0.9550,0.2816,-0.0886,0.4032,
5.076176,-0.5454,-0.6394,-0.9550,0.4672,-0.1820,0.2069,
5.078280,-0.5394,-0.7022,0.2557,0.4672,-0.1820,0.2069,
5.127270,-0.5394,-0.7022,0.2557,0.4672,-0.1820,0.2069,
5.143888,-0.5394,-0.7022,0.2557,0.4983,-0.4759,-0.5154,
5.146188,-0.5767,-1.9506,0.2036,0.4983,-0.4759,-0.5154,
5.191670,-0.5767,-1.9506,0.2036,0.4983,-0.4759,-0.5154,
5.207918,-0.5767,-1.9506,0.2036,0.5035,-0.5356,-0.7979,
5.210227,-0.4997,-1.7666,-0.0231,0.5035,-0.5356,-0.7979,
5.256757,-0.4997,-1.7666,-0.0231,0.5035,-0.5356,-0.7979,
5.272919,-0.4997,-1.7666,-0.0231,0.2805,-0.4366,-0.5577,
5.274658,1.3336,-1.2363,0.5369,0.2805,-0.4366,-0.5577,
5.323655,1.3336,-1.2363,0.5369,0.2805,-0.4366,-0.5577,
5.340434,1.3336,-1.2363,0.5369,0.3821,0.0851,0.6312,
5.342023,-4.1945,7.6294,-2.3830,0.3821,0.0851,0.6312,
5.388542,-4.1945,7.6294,-2.3830,0.3821,0.0851,0.6312,
5.404581,-4.1945,7.6294,-2.3830,-1.1390,-1.8466,0.3855,
5.405872,-6.3223,2.4669,0.1729,-1.1390,-1.8466,0.3855,
5.453673,-6.3223,2.4669,0.1729,-1.1390,-1.8466,0.3855,
5.470497,-6.3223,2.4669,0.1729,-1.0716,-0.6968,-0.4084,
5.471892,-0.2218,-0.8967,-0.5581,-1.0716,-0.6968,-0.4084,
5.518902,-0.2218,-0.8967,-0.5581,-1.0716,-0.6968,-0.4084,
5.536808,-0.2218,-0.8967,-0.5581,-0.7735,-1.3076,-0.1949,
5.537641,-3.4244,-1.8829,-0.6848,-0.7735,-1.3076,-0.1949,
5.585368,-3.4244,-1.8829,-0.6848,-0.7735,-1.3076,-0.1949,
5.600764,-3.4244,-1.8829,-0.6848,-0.4650,-0.8456,-0.3015,
5.602286,-1.1827,-0.2715,-0.0718,-0.4650,-0.8456,-0.3015,
5.650630,-1.1827,-0.2715,-0.0718,-0.4650,-0.8456,-0.3015,
5.666856,-1.1827,-0.2715,-0.0718,-0.5049,-0.5658,-0.0728,
5.668638,-1.4645,-0.1977,0.7599,-0.5049,-0.5658,-0.0728,
5.716576,-1.4645,-0.1977,0.7599,-0.5049,-0.5658,-0.0728,
5.732892,-1.4645,-0.1977,0.7599,-0.2992,-0.3768,0.0238,
5.734512,-1.5704,-1.1542,1.0176,-0.2992,-0.3768,0.0238,
5.783279,-1.5704,-1.1542,1.0176,-0.2992,-0.3768,0.0238,
5.797459,-1.5704,-1.1542,1.0176,-0.0347,-0.3169,0.1199,
5.798441,-1.2037,-1.0675,1.2254,-0.0347,-0.3169,0.1199,
5.848785,-1.2037,-1.0675,1.2254,-0.0347,-0.3169,0.1199,
5.862527,-1.2037,-1.0675,1.2254,0.1904,0.1309,0.0426,
5.863696,-1.4397,-0.9265,1.4803,0.1904,0.1309,0.0426,
5.913752,-1.4397,-0.9265,1.4803,0.1904,0.1309,0.0426,
5.928982,-1.4397,-0.9265,1.4803,0.2334,-0.1355,-0.2068,
5.930948,-3.5787,1.6547,2.4096,0.2334,-0.1355,-0.2068,
5.979282,-3.5787,1.6547,2.4096,0.2334,-0.1355,-0.2068,
5.993009,-3.5787,1.6547,2.4096,0.6778,-0.8291,-0.0988,
5.994207,-1.6746,0.3219,1.3961,0.6778,-0.8291,-0.0988,
6.044605,-1.6746,0.3219,1.3961,0.6778,-0.8291,-0.0988,
6.058705,-1.6746,0.3219,1.3961,0.8519,-0.4108,-0.0060,
6.060904,-0.6751,-0.7047,-0.4050,0.8519,-0.4108,-0.0060,
6.109071,-0.6751,-0.7047,-0.4050,0.8519,-0.4108,-0.0060,
6.125271,-0.6751,-0.7047,-0.4050,0.6440,-0.6828,-0.0363,
6.127172,-1.6072,-0.8320,-0.0905,0.6440,-0.6828,-0.0363,
6.176420,-1.6072,-0.8320,-0.0905,0.6440,-0.6828,-0.0363,
6.191872,-1.6072,-0.8320,-0.0905,0.6388,-0.7169,0.2039,
6.194738,0.6013,0.4598,0.6517,0.6388,-0.7169,0.2039,
6.238631,0.6013,0.4598,0.6517,0.6388,-0.7169,0.2039,
6.255370,0.6013,0.4598,0.6517,0.3438,-0.5683,-0.3648,
6.257249,-1.1834,-1.3848,2.0437,0.3438,-0.5683,-0.3648,
6.305424,-1.1834,-1.3848,2.0437,0.3438,-0.5683,-0.3648,
6.321420,-1.1834,-1.3848,2.0437,-0.0142,-0.6052,-0.4218,
6.322859,0.2126,-1.4818,0.9913,-0.0142,-0.6052,-0.4218,
6.370415,0.2126,-1.4818,0.9913,-0.0142,-0.6052,-0.4218,
6.386556,0.2126,-1.4818,0.9913,-0.3734,-0.6095,-0.3140,
6.388499,-0.4245,-3.1064,-0.6692,-0.3734,-0.6095,-0.3140,
6.436516,-0.4245,-3.1064,-0.6692,-0.3734,-0.6095,-0.3140,
6.452431,-0.4245,-3.1064,-0.6692,-0.3337,0.3485,-0.1400,
6.454456,-2.6499,9.7879,-0.8359,-0.3337,0.3485,-0.1400,
6.502636,-2.6499,9.7879,-0.8359,-0.3337,0.3485,-0.1400,
6.518662,-2.6499,9.7879,-0.8359,-0.5411,-1.7375,0.3775,
6.520903,-2.9136,0.4652,1.5407,-0.5411,-1.7375,0.3775,
6.566785,-2.9136,0.4652,1.5407,-0.5411,-1.7375,0.3775,
6.583066,-2.9136,0.4652,1.5407,-0.4687,-0.5973,-0.3499,
6.584877,-0.7901,0.5964,1.0773,-0.4687,-0.5973,-0.3499,
6.633010,-0.7901,0.5964,1.0773,-0.4687,-0.5973,-0.3499,
6.649214,-0.7901,0.5964,1.0773,-0.3517,-0.7398,-0.1662,
6.651418,-1.9687,-3.7777,-0.3443,-0.3517,-0.7398,-0.1662,
6.698419,-1.9687,-3.7777,-0.3443,-0.3517,-0.7398,-0.1662,
6.714051,-1.9687,-3.7777,-0.3443,-0.0255,-0.5111,-0.3036,
6.717009,-1.4390,-0.3928,1.3717,-0.0255,-0.5111,-0.3036,
6.763929,-1.4390,-0.3928,1.3717,-0.0255,-0.5111,-0.3036,
6.779634,-1.4390,-0.3928,1.3717,-0.1038,-0.6568,0.0128,
6.781859,-0.9367,-0.4718,1.6779,-0.1038,-0.6568,0.0128,
6.829502,-0.9367,-0.4718,1.6779,-0.1038,-0.6568,0.0128,
6.845014,-0.9367,-0.4718,1.6779,-0.0892,-0.1388,0.0557,
6.846418,-0.2672,-1.4389,1.5633,-0.0892,-0.1388,0.0557,
6.894317,-0.2672,-1.4389,1.5633,-0.0892,-0.1388,0.0557,
6.909995,-0.2672,-1.4389,1.5633,0.1095,0.1208,0.1738,
6.911191,-0.2118,-0.9655,2.2918,0.1095,0.1208,0.1738,
6.960425,-0.2118,-0.9655,2.2918,0.1095,0.1208,0.1738,
6.975525,-0.2118,-0.9655,2.2918,0.0574,0.2615,0.0606,
6.977395,-1.9411,0.5282,1.7990,0.0574,0.2615,0.0606,
7.025216,-1.9411,0.5282,1.7990,0.0574,0.2615,0.0606,
7.041259,-1.9411,0.5282,1.7990,0.3111,-0.6339,0.0812,
7.042324,-2.0340,0.5501,1.6204,0.3111,-0.6339,0.0812,
7.090717,-2.0340,0.5501,1.6204,0.3111,-0.6339,0.0812,
7.106125,-2.0340,0.5501,1.6204,0.9812,-0.5260,0.3248,
7.107453,-0.7476,1.1912,0.9840,0.9812,-0.5260,0.3248,
7.155065,-0.7476,1.1912,0.9840,0.9812,-0.5260,0.3248,
7.171299,-0.7476,1.1912,0.9840,0.8160,-0.2364,0.2341,
7.172738,-1.1074,-1.3850,0.5057,0.8160,-0.2364,0.2341,
7.221034,-1.1074,-1.3850,0.5057,0.8160,-0.2364,0.2341,
7.236908,-1.1074,-1.3850,0.5057,0.6272,-0.2724,0.5075,
7.238203,0.1919,0.3439,1.3385,0.6272,-0.2724,0.5075,
7.287368,0.1919,0.3439,1.3385,0.6272,-0.2724,0.5075,
7.302724,0.1919,0.3439,1.3385,0.3372,-0.5444,0.4664,
7.304543,-0.0977,-0.5673,1.4297,0.3372,-0.5444,0.4664,
7.352693,-0.0977,-0.5673,1.4297,0.3372,-0.5444,0.4664,
7.368753,-0.0977,-0.5673,1.4297,0.5386,-0.2190,0.0142,
7.370187,-0.2065,-1.4013,1.7031,0.5386,-0.2190,0.0142,
7.418176,-0.2065,-1.4013,1.7031,0.5386,-0.2190,0.0142,
7.433944,-0.2065,-1.4013,1.7031,0.3586,-0.4931,-0.6147,
7.435705,-0.1627,-1.3643,2.0266,0.3586,-0.4931,-0.6147,
7.483691,-0.1627,-1.3643,2.0266,0.3586,-0.4931,-0.6147,
7.500069,-0.1627,-1.3643,2.0266,0.2309,-0.0493,-0.8564,
7.501900,2.2300,-1.4945,2.5047,0.2309,-0.0493,-0.8564,
7.549307,2.2300,-1.4945,2.5047,0.2309,-0.0493,-0.8564,
7.565066,2.2300,-1.4945,2.5047,0.4290,0.4383,-0.5634,
7.566972,0.2473,0.8417,0.9936,0.4290,0.4383,-0.5634,
7.613854,0.2473,0.8417,0.9936,0.4290,0.4383,-0.5634,
7.631227,0.2473,0.8417,0.9936,0.5701,-0.3152,0.6081,
7.633192,-5.6906,6.2862,-2.4041,0.5701,-0.3152,0.6081,
7.679901,-5.6906,6.2862,-2.4041,0.5701,-0.3152,0.6081,
7.697780,-5.6906,6.2862,-2.4041,-1.8902,-0.5890,0.0535,
7.700446,-1.4165,-0.1572,0.0311,-1.8902,-0.5890,0.0535,
7.746023,-1.4165,-0.1572,0.0311,-1.8902,-0.5890,0.0535,
7.760992,-1.4165,-0.1572,0.0311,-1.3370,-0.4102,-0.1744,
7.761589,-0.9940,-1.0706,0.7205,-1.3370,-0.4102,-0.1744,
7.810926,-0.9940,-1.0706,0.7205,-1.3370,-0.4102,-0.1744,
