time,gFx,gFy,gFz,TgF
4.904667,0.1097,0.8806,0.3157,0.94
4.913210,0.1359,0.8880,0.3326,0.96
4.931606,0.1974,0.8957,0.3536,0.98
4.938579,0.2169,0.9002,0.3596,0.99
4.947069,0.2428,0.9028,0.3691,1.01
4.956211,0.2633,0.9060,0.3634,1.01
4.972283,0.2564,0.9179,0.3200,1.01
4.979968,0.2353,0.9365,0.2853,1.01
4.988334,0.2025,0.9579,0.2608,1.01
4.996955,0.1652,0.9805,0.2557,1.03
5.012941,0.1223,1.0207,0.3087,1.07
5.024562,0.1131,1.0519,0.3781,1.12
5.032871,0.1076,1.0687,0.4113,1.15
5.040421,0.1046,1.0621,0.4327,1.15
5.048217,0.0983,1.0575,0.4526,1.15
5.064039,0.0844,1.0886,0.4566,1.18
5.072521,0.0599,1.1539,0.4387,1.24
5.080329,0.0278,1.2799,0.3791,1.34
5.089168,0.0258,1.4433,0.2902,1.47
5.104788,-0.0115,1.7430,0.1417,1.75
5.114770,-0.0499,1.6756,0.0449,1.68
5.122048,-0.0789,1.5700,0.0407,1.57
5.134414,-0.2492,1.2901,0.0369,1.31
5.144088,-0.3015,1.1007,0.0633,1.14
5.155864,-0.2620,0.8517,0.0857,0.90
5.163580,-0.2371,0.7354,0.0858,0.78
5.172380,-0.2139,0.7001,0.0629,0.73
5.189399,-0.1185,0.6550,-0.0585,0.67
5.196425,-0.0828,0.6448,-0.0949,0.66
5.205144,-0.0383,0.6518,-0.1326,0.67
5.223073,0.0552,0.8236,-0.1777,0.84
5.229780,0.0869,0.9054,-0.1814,0.93
5.237962,0.1177,1.0079,-0.1577,1.03
5.246649,0.1167,1.0748,-0.1037,1.09
5.255534,0.0693,1.0692,-0.0636,1.07
5.272404,-0.0949,0.9994,-0.0434,1.00
5.280456,-0.1582,0.9759,-0.0372,0.99
5.288204,-0.2011,0.9657,-0.0273,0.99
5.297946,-0.2290,0.9615,-0.0149,0.99
5.312835,-0.2187,0.9521,0.0095,0.98
5.322456,-0.1775,0.9368,0.0142,0.95
5.332360,-0.1384,0.9274,0.0110,0.94
5.338643,-0.1060,0.9200,-0.0005,0.93
5.356692,-0.0017,0.8883,-0.0076,0.89
5.363783,0.0281,0.8841,0.0034,0.88
5.372132,0.0480,0.8914,0.0177,0.89
5.388765,0.0768,0.8930,0.0370,0.90
5.396735,0.0725,0.8886,0.0374,0.89
5.405098,0.0685,0.8881,0.0310,0.89
5.413346,0.0710,0.8896,0.0257,0.89
5.424116,0.0778,0.8980,0.0117,0.90
5.437823,0.0850,0.9197,-0.0033,0.92
5.446905,0.0883,0.9320,-0.0106,0.94
5.454934,0.0829,0.9403,-0.0198,0.94
5.471448,0.0825,0.9320,-0.0330,0.94
5.479770,0.0982,0.9175,-0.0208,0.92
5.488559,0.1184,0.8950,0.0002,0.90
5.497186,0.1243,0.8857,0.0183,0.89
5.506149,0.1253,0.8842,0.0309,0.89
5.525091,0.1250,0.9120,0.0345,0.92
5.533618,0.1239,0.9271,0.0331,0.94
5.538451,0.1210,0.9339,0.0346,0.94
5.547758,0.1101,0.9441,0.0288,0.95
5.563313,0.0761,0.9351,0.0162,0.94
5.572457,0.0497,0.9236,0.0179,0.93
5.580866,0.0352,0.9147,0.0201,0.92
5.588369,0.0303,0.9098,0.0245,0.91
5.598102,0.0441,0.9017,0.0109,0.90
5.614526,0.0794,0.9580,-0.0534,0.96
5.623217,0.0952,0.9969,-0.0740,1.00
5.633792,0.1050,1.0054,-0.0949,1.02
5.640247,0.1153,0.9957,-0.0997,1.01
5.656261,0.1550,0.9827,-0.0717,1.00
5.664626,0.1758,0.9944,-0.0471,1.01
5.672759,0.1952,1.0135,-0.0317,1.03
5.680876,0.2157,1.0318,-0.1109,1.06
5.697414,0.0337,1.2458,-0.0435,1.25
5.706025,-0.0470,1.3815,-0.0234,1.38
5.714007,-0.0718,1.4331,-0.0409,1.44
5.725985,-0.0483,1.4371,-0.0929,1.44
5.736845,-0.0236,1.4038,-0.1177,1.41
5.749001,-0.0339,1.3533,-0.1644,1.36
5.754834,-0.0505,1.3041,-0.1824,1.32
5.763906,-0.0959,1.2266,-0.1842,1.24
5.779785,-0.1757,1.1094,-0.1118,1.13
5.788147,-0.1770,1.0638,-0.0134,1.08
