time,gFx,gFy,gFz,TgF
4.298152,-0.0364,0.8442,0.1743,0.86
4.306225,-0.0428,0.8412,0.1792,0.86
4.322805,-0.0750,0.8296,0.2013,0.86
4.332037,-0.1008,0.8219,0.2191,0.86
4.341001,-0.1199,0.8181,0.2393,0.86
4.348521,-0.1341,0.8174,0.2568,0.87
4.357077,-0.1474,0.8207,0.2621,0.87
4.367696,-0.1523,0.8289,0.2704,0.89
4.381630,-0.1480,0.8391,0.2822,0.90
4.389569,-0.1383,0.8440,0.2979,0.91
4.399482,-0.1271,0.8479,0.3083,0.91
4.407757,-0.1193,0.8557,0.3117,0.92
4.424557,-0.1116,0.8734,0.2978,0.93
4.432146,-0.1102,0.8838,0.2764,0.93
4.441419,-0.1073,0.8908,0.2555,0.93
4.449655,-0.0971,0.8969,0.2365,0.93
4.459250,-0.0863,0.9010,0.2166,0.93
4.474342,-0.0717,0.9002,0.2216,0.93
4.482116,-0.0727,0.9015,0.2422,0.94
4.490249,-0.0845,0.9076,0.2572,0.95
4.506356,-0.1013,0.9406,0.2533,0.98
4.515841,-0.0996,0.9743,0.2467,1.01
4.524174,-0.0870,0.9925,0.2391,1.02
4.533995,-0.0789,1.0072,0.2407,1.04
4.541130,-0.0740,1.0082,0.2447,1.04
4.558294,-0.0681,1.0058,0.2476,1.04
4.566667,-0.0631,0.9942,0.2373,1.02
4.574057,-0.0626,0.9869,0.2412,1.02
4.582950,-0.0611,0.9800,0.2544,1.01
4.597982,-0.0684,0.9706,0.2689,1.01
4.606726,-0.0732,0.9646,0.2703,1.00
4.616082,-0.0790,0.9499,0.2765,0.99
4.624037,-0.0794,0.9338,0.2910,0.98
4.641095,-0.0749,0.9209,0.3232,0.98
4.648673,-0.0725,0.9184,0.3354,0.98
4.657944,-0.0602,0.9096,0.3408,0.97
4.668618,-0.0421,0.8950,0.3614,0.97
4.676573,-0.0534,0.8997,0.3769,0.98
4.690691,-0.1324,1.0193,0.3423,1.08
4.699386,-0.1636,1.1520,0.2944,1.20
4.706850,-0.1701,1.3048,0.2542,1.34
4.715316,-0.1884,1.4643,0.2339,1.49
4.733672,-0.2830,1.7215,0.1628,1.75
4.741328,-0.2465,1.6126,0.1611,1.64
4.749715,-0.1693,1.3470,0.1535,1.37
4.757554,-0.1093,1.0525,0.1417,1.07
4.771154,-0.1626,0.7956,0.1355,0.82
4.782131,-0.2620,0.8274,0.1456,0.88
4.791130,-0.2762,0.8375,0.1382,0.89
4.798844,-0.2415,0.8266,0.1419,0.87
4.807780,-0.2004,0.8145,0.1714,0.86
4.825072,-0.1208,0.8397,0.0853,0.85
4.833529,-0.0888,0.8766,0.0189,0.88
4.841775,-0.0640,0.9107,-0.0299,0.91
4.849003,-0.0402,0.9399,-0.0535,0.94
4.866000,0.0088,0.9864,-0.0821,0.99
4.877907,0.0298,0.9955,-0.1009,1.00
4.883041,0.0288,0.9916,-0.1093,1.00
4.892579,0.0201,0.9858,-0.1303,0.99
4.900840,0.0070,0.9780,-0.1417,0.99
4.915841,-0.0125,0.9627,-0.1370,0.97
4.925444,-0.0183,0.9582,-0.1332,0.97
4.934039,-0.0173,0.9582,-0.1239,0.97
4.948718,-0.0129,0.9595,-0.1034,0.97
4.957732,-0.0154,0.9618,-0.0830,0.97
4.966710,-0.0262,0.9640,-0.0654,0.97
4.978239,-0.0493,0.9645,-0.0261,0.97
4.983829,-0.0610,0.9667,-0.0087,0.97
4.998892,-0.0949,0.9750,0.0253,0.98
5.008184,-0.1028,0.9846,0.0306,0.99
5.017485,-0.0999,0.9984,0.0181,1.00
5.024865,-0.0852,0.9986,-0.0009,1.00
5.040792,-0.0509,0.9934,-0.0523,1.00
5.048673,-0.0313,0.9903,-0.0707,0.99
5.057315,-0.0181,0.9787,-0.0682,0.98
5.068833,-0.0074,0.9820,-0.0360,0.98
5.078520,0.0009,0.9831,-0.0339,0.98
5.089684,0.0088,0.9793,-0.0441,0.98
5.097830,0.0093,0.9750,-0.0544,0.98
5.105947,0.0065,0.9691,-0.0583,0.97
5.123695,-0.0068,0.9700,-0.0594,0.97
5.131735,-0.0224,0.9718,-0.0517,0.97
5.139885,-0.0386,0.9745,-0.0469,0.98
5.148063,-0.0532,0.9739,-0.0456,0.98
5.168164,-0.0997,0.9837,-0.0377,0.99
5.173749,-0.1085,0.9866,-0.0387,0.99
5.181981,-0.1247,0.9932,-0.0349,1.00
5.190169,-0.1409,1.0008,-0.0330,1.01
5.207101,-0.1630,1.0221,-0.0321,1.04
5.215171,-0.1601,1.0260,-0.0384,1.04
5.224259,-0.1582,1.0261,-0.0452,1.04
5.232182,-0.1522,1.0209,-0.0564,1.03
5.248724,-0.1428,1.0021,-0.0798,1.02
5.257303,-0.1373,0.9964,-0.0906,1.01
5.267506,-0.1320,0.9940,-0.0891,1.01
5.274475,-0.1344,0.9861,-0.0808,1.00
5.283016,-0.1367,0.9709,-0.0638,0.98
5.298296,-0.1361,0.9449,-0.0494,0.96
5.306505,-0.1311,0.9415,-0.0449,0.95
5.314559,-0.1243,0.9460,-0.0449,0.96
5.323900,-0.1156,0.9602,-0.0521,0.97
5.340853,-0.0919,0.9848,-0.0546,0.99
5.348537,-0.0866,0.9931,-0.0502,1.00
5.357876,-0.0808,0.9995,-0.0477,1.00
5.367668,-0.0812,0.9991,-0.0526,1.00
5.382272,-0.0846,0.9961,-0.0570,1.00
5.389829,-0.0831,0.9937,-0.0526,1.00
5.398396,-0.0753,0.9947,-0.0559,1.00
5.406931,-0.0670,0.9909,-0.0568,0.99
5.423015,-0.0358,0.9931,-0.0522,1.00
5.431205,-0.0104,0.9943,-0.0505,1.00
5.440415,0.0155,0.9930,-0.0430,0.99
5.448674,0.0272,0.9920,-0.0371,0.99
5.457096,0.0345,0.9984,-0.0287,1.00
5.474224,0.0461,1.0088,-0.0300,1.01
5.481980,0.0471,1.0093,-0.0285,1.01
5.490217,0.0418,1.0111,-0.0208,1.01
5.498420,0.0309,1.0159,-0.0150,1.02
5.508659,0.0265,1.0226,-0.0101,1.02
5.523523,0.0314,1.0248,-0.0388,1.03
5.532591,0.0349,1.0251,-0.0744,1.03
5.540255,0.0124,1.0288,-0.0789,1.03
5.556935,-0.0543,1.0695,-0.1207,1.08
5.566303,-0.0992,1.1246,-0.1096,1.13
5.578538,-0.1823,1.2330,-0.0214,1.25
5.583810,-0.2154,1.2775,0.0001,1.30
5.591258,-0.2219,1.3024,-0.0204,1.32
5.600009,-0.1943,1.2811,-0.0759,1.30
