time,gFx,gFy,gFz,TgF
2.963104,-0.5352,-0.5875,0.2364,0.83
2.963976,-0.5482,-0.6392,0.2256,0.87
2.965870,-0.5745,-0.6849,0.2195,0.92
2.971447,-0.6043,-0.7425,0.1914,0.98
2.986439,-0.8316,-0.9757,-0.0410,1.28
2.990481,-0.8800,-1.0016,-0.0757,1.34
3.008813,-1.4252,-0.8368,-0.2581,1.67
3.014039,-1.4748,-0.7418,-0.2349,1.67
3.031047,-1.4984,-0.5279,0.1829,1.60
3.038569,-1.3568,-0.4402,0.2090,1.44
3.048198,-1.1512,-0.4014,0.1883,1.23
3.056219,-1.0489,-0.4458,0.1577,1.15
3.063275,-1.0030,-0.5145,0.1782,1.14
3.080226,-0.9142,-0.7747,0.2127,1.22
3.087968,-0.8385,-0.8785,0.2315,1.24
3.096860,-0.8526,-0.8875,0.1797,1.24
3.105249,-0.8783,-0.8958,0.1611,1.26
3.121791,-1.2890,-0.8621,0.1128,1.55
3.129810,-1.3175,-0.9239,0.0913,1.61
3.137947,-1.2401,-1.0084,0.1170,1.60
3.146324,-1.1771,-1.0379,0.1297,1.57
3.156134,-1.0922,-1.1019,0.1377,1.56
3.171322,-0.8592,-0.9906,0.2332,1.33
3.180170,-0.6024,-0.8192,0.2898,1.06
3.197371,-0.1687,-0.8685,0.3423,0.95
3.206814,-0.0776,-0.9645,0.2556,1.00
3.213902,0.0085,-1.0651,0.1609,1.08
3.221544,0.0073,-1.0448,0.1023,1.05
3.229798,-0.0781,-0.9464,0.0127,0.95
3.246823,-0.1018,-0.8741,-0.0259,0.88
3.255013,-0.1250,-0.7909,-0.0220,0.80
3.263894,-0.1553,-0.6832,-0.0391,0.70
3.271515,-0.1553,-0.6170,-0.0544,0.64
3.288988,-0.1336,-0.4710,-0.0564,0.49
3.297338,-0.1143,-0.3982,-0.0676,0.42
3.305174,-0.0996,-0.3272,-0.0867,0.35
3.314654,-0.0601,-0.3636,0.0073,0.37
3.322054,-0.0225,-0.4107,0.0166,0.41
3.337912,-0.0752,-0.4676,0.0652,0.48
3.346496,-0.1165,-0.5333,0.1399,0.56
3.354606,-0.1775,-0.5784,0.2024,0.64
3.363225,-0.2901,-0.7156,0.2805,0.82
3.379949,-0.4175,-1.0550,0.3291,1.18
3.387906,-0.5010,-1.2733,0.2859,1.40
3.396221,-0.5743,-1.4984,0.2371,1.62
3.404926,-0.6873,-1.7966,0.2407,1.94
3.414385,-0.8050,-2.0727,0.1797,2.23
3.430682,-0.7637,-2.4395,0.0903,2.56
3.442077,-0.4656,-2.3652,0.0962,2.41
3.446738,-0.3194,-2.1472,0.1099,2.17
3.455903,-0.1282,-1.7524,0.1135,1.76
3.471722,0.0459,-1.0333,0.0925,1.04
3.481902,-0.2207,-0.7923,0.0466,0.82
3.489772,-0.4627,-0.7310,0.0010,0.87
3.504866,-0.5411,-0.7572,-0.0088,0.93
3.514370,-0.4319,-0.8363,0.0129,0.94
3.521288,-0.3382,-0.9120,0.0049,0.97
3.531042,-0.2632,-0.9864,-0.0198,1.02
3.538575,-0.2437,-1.0235,-0.0413,1.05
3.555196,-0.2759,-1.0575,-0.0161,1.09
3.564959,-0.2786,-1.0509,0.0369,1.09
3.571423,-0.2639,-1.0326,0.0767,1.07
3.580589,-0.2447,-1.0118,0.0889,1.04
3.597570,-0.1914,-0.9767,0.0249,1.00
3.605420,-0.2105,-0.9066,-0.0608,0.93
3.616833,-0.1240,-0.9840,-0.1040,1.00
3.624935,-0.0874,-1.0116,-0.1362,1.02
3.638763,-0.2334,-0.9640,-0.1778,1.01
3.647237,-0.2967,-0.9090,-0.1626,0.97
3.654894,-0.3160,-0.9120,-0.1035,0.97
3.664827,-0.2837,-0.9205,-0.0217,0.96
3.673707,-0.3257,-0.9076,0.0247,0.96
3.689894,-0.3450,-0.9281,0.0576,0.99
3.698201,-0.3474,-0.9391,0.0466,1.00
3.705638,-0.3401,-0.9510,0.0295,1.01
3.717630,-0.3194,-0.9576,0.0076,1.01
3.725994,-0.2964,-0.9593,0.0142,1.00
3.739263,-0.2788,-0.9500,0.0471,0.99
3.748496,-0.2805,-0.9454,0.0649,0.99
3.755362,-0.2920,-0.9447,0.0779,0.99
3.771581,-0.3296,-0.9449,0.0857,1.00
3.780941,-0.3501,-0.9513,0.0830,1.02
3.788855,-0.3670,-0.9557,0.0833,1.03
3.797963,-0.4329,-0.9532,0.1568,1.06
3.817777,-0.3279,-0.9303,0.0730,0.99
3.818786,-0.3208,-0.9395,0.0325,0.99
3.830506,-0.3289,-0.8939,-0.1648,0.97
3.840056,-0.2796,-0.8590,-0.0764,0.91
3.848455,-0.2188,-0.8409,0.0764,0.87
3.863255,-0.2273,-0.8316,0.1814,0.88
3.873703,-0.3074,-0.8338,0.1543,0.90
3.880888,-0.3421,-0.8460,0.1074,0.92
3.897274,-0.3765,-0.8621,0.0088,0.94
3.906393,-0.3501,-0.8790,-0.0391,0.95
3.913937,-0.3262,-0.8912,-0.0393,0.95
3.925817,-0.2969,-0.8978,-0.0015,0.95
3.934541,-0.2964,-0.8946,0.0254,0.94
3.941594,-0.2937,-0.8910,0.0483,0.94
3.955042,-0.2991,-0.8831,0.0816,0.94
3.963791,-0.3006,-0.8831,0.0945,0.94
3.980039,-0.3020,-0.8800,0.0994,0.94
3.988453,-0.3059,-0.8763,0.0982,0.93
3.998005,-0.3194,-0.8670,0.0857,0.93
4.005805,-0.3345,-0.8597,0.0586,0.92
4.017103,-0.3426,-0.8409,0.0100,0.91
4.025617,-0.3313,-0.8282,-0.0156,0.89
4.038223,-0.3177,-0.8211,-0.0210,0.88
4.046667,-0.3086,-0.8355,-0.0122,0.89
4.055449,-0.3006,-0.8438,-0.0022,0.90
4.073345,-0.2857,-0.8646,0.0383,0.91
4.080766,-0.2796,-0.8680,0.0447,0.91
4.090249,-0.2713,-0.8722,0.0432,0.91
4.099552,-0.2434,-0.8690,0.0447,0.90
4.117366,-0.2141,-0.8397,0.0378,0.87
4.124259,-0.2071,-0.8285,0.0269,0.85
4.130225,-0.1970,-0.8404,0.0203,0.86
4.138643,-0.1897,-0.9049,-0.0042,0.92
4.147257,-0.1800,-1.0785,-0.0344,1.09
4.164859,-0.2178,-1.5434,-0.0742,1.56
4.172564,-0.2886,-1.7409,-0.0950,1.77
4.180681,-0.4178,-1.9663,-0.0955,2.01
4.190164,-0.5164,-2.1535,0.0020,2.21
4.205601,-0.3218,-1.5031,0.0969,1.54
4.213535,-0.1992,-1.0719,0.0278,1.09
4.223505,-0.1133,-0.8275,0.0176,0.84
4.231232,-0.0833,-0.7078,0.0244,0.71
4.246467,-0.0364,-0.5196,0.1211,0.53
4.255170,0.0022,-0.4783,0.2215,0.53
4.263408,0.0425,-0.5281,0.2823,0.60
4.280084,0.0330,-0.8184,0.0374,0.82
4.288874,-0.0420,-0.9559,-0.1091,0.96
4.296990,-0.0982,-1.0296,-0.1695,1.05
4.305704,-0.1563,-1.0924,-0.2161,1.12
4.322983,-0.2183,-1.0851,-0.2881,1.14
4.330131,-0.2403,-1.0597,-0.3067,1.13
4.338409,-0.2449,-1.0243,-0.3181,1.10
4.346604,-0.2547,-0.9742,-0.3191,1.06
4.363413,-0.2845,-0.9127,-0.3196,1.01
4.371990,-0.3055,-0.8961,-0.3260,1.00
4.380086,-0.3196,-0.8966,-0.3338,1.01
4.388351,-0.3289,-0.9041,-0.3343,1.02
4.405148,-0.3260,-0.9586,-0.3116,1.06
4.413232,-0.3172,-0.9725,-0.2879,1.06
4.423253,-0.3072,-0.9791,-0.2676,1.06
4.430090,-0.2950,-0.9752,-0.2522,1.05
4.446530,-0.2732,-0.9425,-0.2239,1.01
4.455693,-0.2617,-0.9308,-0.2080,0.99
4.464147,-0.2522,-0.9283,-0.1992,0.98
4.472592,-0.2337,-0.9251,-0.1963,0.97
4.481251,-0.2305,-0.9237,-0.2002,0.97
4.490536,-0.2156,-0.9188,-0.2000,0.96
4.506191,-0.1929,-0.9395,-0.1902,0.98
4.514496,-0.1924,-0.9498,-0.1824,0.99
4.523513,-0.1990,-0.9562,-0.1699,0.99
4.538323,-0.1511,-0.9798,-0.1460,1.00
4.546646,-0.1121,-1.0055,-0.1287,1.02
4.555130,-0.1065,-1.0228,-0.1101,1.03
4.563432,-0.0960,-1.0274,-0.0962,1.04
4.580891,-0.0610,-1.0231,-0.0483,1.03
4.589557,-0.0432,-1.0084,-0.0320,1.01
4.597796,-0.0584,-0.9896,-0.0037,0.99
4.606456,-0.0820,-0.9696,0.0298,0.97
4.626424,-0.1487,-0.9803,0.0584,0.99
4.633291,-0.1758,-0.9916,0.0574,1.01
4.639110,-0.2095,-0.9950,0.0540,1.02
4.646931,-0.2407,-0.9972,0.0491,1.03
4.663647,-0.2659,-1.0018,0.0371,1.04
4.671934,-0.2652,-1.0001,0.0313,1.04
4.680071,-0.2603,-0.9989,0.0247,1.03
4.688894,-0.2857,-0.9981,0.0144,1.04
4.705278,-0.3548,-1.0111,-0.0059,1.07
4.713463,-0.3753,-1.0204,-0.0107,1.09
4.724677,-0.4002,-1.0250,-0.0193,1.10
4.731294,-0.4029,-1.0157,-0.0271,1.09
4.747333,-0.3907,-0.9869,-0.0596,1.06
4.755831,-0.4034,-0.9867,-0.0742,1.07
4.764109,-0.4248,-0.9977,-0.0925,1.09
4.772326,-0.4405,-1.0160,-0.1079,1.11
4.788825,-0.4451,-1.0411,-0.1206,1.14
4.798485,-0.4165,-1.0404,-0.1072,1.13
4.805533,-0.4070,-1.0428,-0.0925,1.12
4.818872,-0.3496,-1.0751,-0.0261,1.13
4.831123,-0.3269,-1.1512,0.0469,1.20
4.839625,-0.3687,-1.2101,0.0960,1.27
4.846983,-0.4527,-1.2396,0.1130,1.32
4.857014,-0.5894,-1.2767,0.1192,1.41
4.872485,-0.7459,-1.3832,0.1262,1.58
4.880872,-0.8148,-1.4201,0.1043,1.64
4.889242,-0.9383,-1.3864,0.0847,1.68
4.897807,-0.9483,-1.2411,0.1001,1.57
4.916710,-0.4527,-0.9107,0.1192,1.02
4.922131,-0.3533,-0.8978,0.0872,0.97
4.930387,-0.1902,-0.9430,0.0608,0.96
4.939736,-0.0842,-1.0086,0.0361,1.01
4.955531,0.0281,-1.1310,-0.0933,1.14
4.964915,0.0857,-1.2689,-0.2222,1.29
4.972439,0.1201,-1.3270,-0.2708,1.36
4.980628,0.1978,-1.4210,-0.3340,1.47
4.996919,0.2771,-1.4250,-0.3567,1.49
5.006023,0.2981,-1.3148,-0.3138,1.38
