time,gFx,gFy,gFz,TgF
4.468656,0.2974,-0.1047,0.1531,0.35
4.481584,0.2503,-0.1333,0.1555,0.32
4.489816,0.2000,-0.1624,0.1824,0.32
4.506364,0.1377,-0.2720,0.3047,0.43
4.514874,0.1343,-0.3369,0.3802,0.53
4.524146,0.1602,-0.3833,0.4976,0.65
4.531242,0.2173,-0.3941,0.5801,0.73
4.539704,0.3262,-0.4080,0.6214,0.81
4.556155,0.4751,-0.3887,0.5242,0.81
4.564400,0.5250,-0.3533,0.4375,0.77
4.572590,0.5757,-0.2818,0.2979,0.71
4.589338,0.6236,-0.1389,0.0786,0.64
4.597852,0.6424,-0.0679,0.0225,0.65
4.605843,0.6619,-0.0298,0.0159,0.66
4.614367,0.6815,-0.0068,0.0376,0.68
4.622565,0.6878,0.0029,0.0723,0.69
4.639550,0.7232,-0.0208,0.2434,0.76
4.648096,0.7821,-0.0476,0.3999,0.88
4.657477,0.8861,-0.0747,0.5662,1.05
4.664333,0.9486,-0.0852,0.6407,1.15
4.681182,1.2308,-0.1074,0.8634,1.51
4.689232,1.3258,-0.1047,0.8905,1.60
4.698691,1.4145,-0.0928,0.8626,1.66
4.706705,1.4503,-0.0967,0.7926,1.66
4.715774,1.4357,-0.1248,0.6842,1.60
4.732198,1.2987,-0.2237,0.5237,1.42
4.739801,1.2177,-0.2779,0.4439,1.33
4.751152,1.0709,-0.3792,0.3538,1.19
4.767186,0.9149,-0.4749,0.3841,1.10
4.772832,0.8836,-0.4744,0.4070,1.08
4.781932,0.8731,-0.4478,0.4808,1.09
4.790036,0.9525,-0.4246,0.5494,1.18
4.799089,1.1693,-0.3809,0.6607,1.40
4.814859,1.6042,-0.3150,0.7689,1.81
4.822774,1.7072,-0.3059,0.7540,1.89
4.831622,1.7255,-0.3030,0.6971,1.89
4.839757,1.6696,-0.3186,0.6265,1.81
4.857976,1.3446,-0.3665,0.4834,1.48
4.864345,1.2538,-0.3748,0.4642,1.39
4.873154,1.1141,-0.3780,0.4393,1.26
4.889773,1.0350,-0.3357,0.4683,1.18
4.898820,1.0831,-0.2867,0.5206,1.24
4.906512,1.1625,-0.2493,0.5494,1.31
4.915648,1.2994,-0.2051,0.5618,1.43
4.923406,1.3854,-0.1768,0.5425,1.50
4.939926,1.5485,-0.1316,0.4876,1.63
4.949288,1.5773,-0.1055,0.4217,1.64
4.956519,1.5802,-0.1079,0.3882,1.63
4.969494,1.5480,-0.0967,0.3162,1.58
4.977498,1.5282,-0.0818,0.2661,1.55
4.989448,1.4061,-0.0549,0.1223,1.41
4.998592,1.2636,-0.0378,-0.0176,1.26
5.006992,1.1276,-0.0159,-0.1353,1.14
5.016142,1.0484,0.0078,-0.1624,1.06
5.031319,0.9984,0.0679,-0.0999,1.01
5.040538,1.0089,0.1101,-0.0139,1.01
5.048696,1.0348,0.1536,0.0315,1.05
5.059369,1.0589,0.1936,-0.0249,1.08
5.069885,1.0231,0.2022,-0.1177,1.05
5.081618,0.8807,0.2403,-0.2044,0.94
5.090711,0.7847,0.2429,-0.2959,0.87
5.099095,0.7100,0.2549,-0.3128,0.82
5.114952,0.6402,0.2779,-0.4815,0.85
5.123909,0.5608,0.3186,-0.9967,1.19
5.131576,0.3870,0.3733,-1.5815,1.67
5.140942,0.1670,0.3406,-1.8896,1.93
5.159500,0.9303,0.2561,-0.1753,0.98
5.169479,0.8341,0.1707,0.0798,0.86
5.173100,0.7618,0.1558,0.0803,0.78
5.181447,0.5496,0.1170,0.0430,0.56
5.191000,0.3975,0.0535,-0.0623,0.41
5.207613,0.5640,0.0835,-0.3472,0.67
5.215326,0.7008,0.0628,-0.2146,0.74
5.226309,0.8358,0.0315,0.0742,0.84
5.239949,0.9984,0.0222,-0.2117,1.02
5.250165,1.1820,0.0884,-0.2801,1.22
5.258012,1.2306,-0.0464,-0.2845,1.26
5.266295,1.1505,-0.0127,-0.2451,1.18
5.281759,0.9916,-0.1455,-0.2754,1.04
5.289900,0.9137,-0.2088,-0.2056,0.96
5.299382,0.8116,-0.2522,-0.2224,0.88
5.306252,0.7254,-0.2613,-0.3321,0.84
5.315919,0.4417,-0.0554,-0.6046,0.75
5.331551,0.7144,0.2825,-0.2681,0.81
5.340056,1.3075,-0.0488,0.0642,1.31
5.348377,1.2304,0.1301,-0.1367,1.24
5.369565,1.0887,0.2122,-0.2539,1.14
5.369865,1.0887,0.2122,-0.2539,1.14
5.381614,1.2279,0.0950,-0.1602,1.24
5.389929,1.2650,0.0547,-0.1013,1.27
5.398301,1.2611,-0.0840,0.0579,1.27
5.408204,1.0763,-0.1326,-0.2427,1.11
5.423846,0.7896,-0.2957,-0.3631,0.92
5.432681,0.6458,-0.3462,-0.3369,0.81
5.439888,0.5545,-0.3616,-0.2874,0.72
5.458587,0.6551,-0.3255,-0.3135,0.80
5.465534,0.6988,-0.2867,-0.3033,0.81
5.473582,0.7586,-0.2473,-0.1614,0.81
5.481818,0.7237,-0.2144,-0.0486,0.76
5.498610,0.3797,-0.0606,0.2154,0.44
5.507615,0.5513,-0.3103,0.4263,0.76
5.515431,0.4717,-0.2793,0.3977,0.68
5.525277,0.5215,-0.3411,0.3736,0.73
5.531669,1.1139,-0.4781,0.2134,1.23
5.548315,1.9060,-0.3343,0.0720,1.94
5.557516,2.0046,-0.2915,-0.2542,2.04
5.567993,1.6974,-0.2420,-0.5086,1.79
5.575167,1.4823,-0.2810,-0.5001,1.59
5.589544,0.9486,-0.3658,-0.1795,1.03
5.597916,0.7418,-0.3914,0.0505,0.84
5.606454,0.6148,-0.4515,0.1126,0.77
5.616345,0.3623,-0.6983,-0.0620,0.79
5.633212,0.6253,-0.9481,-0.1052,1.14
5.640062,0.6270,-0.8893,-0.0825,1.09
5.647906,0.6531,-0.8768,-0.1485,1.10
5.657323,0.3892,-0.8270,-0.1460,0.93
5.672860,-0.0894,-0.8316,-0.2967,0.89
5.681189,0.6099,-1.0338,-0.2285,1.22
5.690034,0.8653,-1.0160,-0.0303,1.33
5.697906,1.0514,-1.1779,0.2437,1.60
5.714519,1.3038,-0.8231,0.9100,1.79
5.723158,1.4921,-0.6759,1.0782,1.96
5.731218,1.6266,-0.6263,1.0157,2.02
5.739469,1.6840,-0.5809,0.8101,1.96
