time,gFx,gFy,gFz,TgF
21.507293,-0.3111,-0.3029,0.1475,0.46
21.557462,-0.0367,-1.9724,-0.2801,1.99
21.606486,0.0728,-0.9186,-0.1341,0.93
21.656834,-0.3209,-1.0235,-0.0378,1.07
21.707396,-0.5594,-1.6658,-0.1978,1.77
21.766506,-0.1423,-0.8804,0.0712,0.89
21.816247,-0.0403,-0.9784,-0.0046,0.98
21.866190,-0.1406,-0.8458,0.0124,0.86
21.915803,-0.4462,-0.6781,0.2737,0.86
21.967335,-0.6431,-0.4631,0.7962,1.12
22.014963,-0.3193,-0.6882,0.4045,0.86
22.066449,-0.1644,-2.0451,-0.3654,2.08
22.115927,-0.0830,-1.1996,-0.3651,1.26
22.165512,-0.0956,-1.0652,0.6896,1.27
22.214874,-0.6206,-1.0195,0.6768,1.37
22.265544,-0.1859,-0.8722,0.0319,0.89
22.314972,0.0024,-0.7357,0.2005,0.76
22.366404,-0.3893,-0.6708,0.4079,0.88
22.415096,-0.4656,-0.6798,0.4901,0.96
22.466862,-0.3554,-0.7657,0.4286,0.95
22.514602,-0.2606,-0.6611,0.5007,0.87
22.564804,-0.4701,-0.7821,0.4720,1.03
22.615218,-0.5192,-0.8559,0.3556,1.06
22.664930,-0.1928,-0.6339,0.1804,0.69
22.714752,-0.8306,-1.1070,0.7323,1.57
22.764752,-0.2744,-1.2297,0.2717,1.29
22.814878,0.0347,-0.5155,-0.0010,0.52
22.866303,0.0167,-0.7738,-0.2650,0.82
22.915224,-0.3282,-1.3411,-0.3200,1.42
22.965363,-0.4120,-1.1275,-0.0040,1.20
23.015812,-0.1091,-1.1280,0.3023,1.17
23.064730,-0.3172,-1.1608,0.4142,1.27
23.116126,-0.2981,-0.9977,-0.0805,1.04
23.174983,-0.3033,-0.8715,-0.1359,0.93
23.216084,-0.2928,-0.7952,-0.0935,0.85
23.275225,-0.2227,-0.7924,0.0808,0.83
23.323670,-0.3003,-0.8726,0.3719,0.99
23.375015,-0.5500,-1.2963,0.3199,1.44
23.422874,-0.0524,-1.2520,0.2456,1.28
23.475303,0.2380,-1.6457,-0.0688,1.66
23.524303,-0.1139,-0.9532,0.0505,0.96
23.575123,-0.4316,-0.9128,0.2311,1.04
23.624729,-0.3014,-0.9721,0.3655,1.08
23.675978,-0.2629,-0.7567,0.0265,0.80
23.722993,-0.2028,-0.6353,0.0325,0.67
23.775276,-0.2650,-0.8300,0.1768,0.89
23.822602,-0.5033,-0.8582,0.2270,1.02
23.875155,-0.4420,-0.6775,0.1240,0.82
23.924867,-0.1449,-0.7052,0.1984,0.75
23.975537,-0.2062,-1.3651,-0.1528,1.39
24.023373,-0.0317,-0.7349,0.1221,0.75
24.075446,-0.0931,-1.0986,-0.0393,1.10
24.123540,-0.4682,-1.3067,-0.0435,1.39
24.175519,-0.2896,-1.1059,0.0542,1.14
24.223064,-0.2150,-1.0622,-0.0235,1.08
24.274934,-0.2418,-1.0052,-0.0566,1.04
24.323452,-0.2985,-0.9060,0.0601,0.96
24.375425,-0.4036,-0.7439,0.2508,0.88
24.423088,-0.5314,-0.6937,0.4520,0.98
24.475448,-0.6340,-0.7584,0.5113,1.11
24.523231,-0.3569,-1.1996,0.1292,1.26
24.574046,0.0451,-2.0117,-0.4781,2.07
24.623335,-0.1035,-1.2358,0.1121,1.25
24.672745,-0.7268,-0.9062,0.5278,1.28
24.723146,-0.6253,-0.8625,0.1318,1.07
24.773045,-0.1715,-0.8184,-0.0316,0.84
24.823529,-0.0070,-0.5556,0.0330,0.56
24.893042,-0.6616,-0.6133,0.2270,0.93
24.932212,-0.5938,-0.6712,0.2931,0.94
24.983926,-0.6663,-1.8167,0.1088,1.94
25.032060,0.1023,-0.9786,-0.2912,1.03
25.084120,-0.1196,-0.9293,-0.1533,0.95
25.132730,-0.2062,-1.0854,-0.2543,1.13
25.176481,-0.1966,-0.8154,-0.2196,0.87
25.231273,-0.0456,-0.7696,-0.1630,0.79
25.284905,0.0231,-1.1105,0.6187,1.27
25.332126,-0.3507,-1.0072,0.2318,1.09
25.381911,-0.3170,-1.1124,-0.1588,1.17
25.431457,-0.3763,-1.0370,-0.1388,1.11
25.482108,-0.3981,-0.8642,0.0906,0.96
25.532151,-0.4597,-0.6243,0.5115,0.93
25.582247,-0.5702,-0.8613,0.2322,1.06
25.631315,0.0253,-1.6489,-0.2266,1.66
25.681562,0.4086,-1.8189,0.0697,1.87
25.733061,-0.1134,-1.1000,0.4073,1.18
25.782516,-0.3158,-0.9317,0.0139,0.98
25.831108,-0.5478,-0.8514,0.1720,1.03
25.882229,0.0018,-0.8213,0.0356,0.82
25.931051,0.0913,-0.6715,-0.0765,0.68
25.981075,-0.4382,-0.8193,-0.0280,0.93
26.031261,-0.7607,-0.7747,0.0946,1.09
26.082486,-0.4196,-0.4712,0.0760,0.64
26.132031,-0.6113,-1.2523,0.2942,1.42
26.181948,0.0975,-0.9452,0.3640,1.02
26.231310,0.0769,-1.0824,-0.1179,1.09
26.282547,-0.1854,-1.2475,-0.2745,1.29
26.331230,-0.4465,-1.2792,-0.2500,1.38
26.382283,-0.2733,-0.9171,-0.0691,0.96
26.431362,0.0011,-0.9099,0.0156,0.91
26.481550,-0.1336,-0.9455,0.1143,0.96
26.531631,-0.3952,-0.7963,0.1564,0.90
26.581900,-0.5838,-0.5091,0.2725,0.82
26.631313,-0.7795,-0.8010,0.3435,1.17
26.681642,-0.2423,-1.5717,0.1877,1.60
