
time,ax,ay,az,wx,wy,wz,
5.006872,-0.3440,-3.8642,-0.8637,0.3265,2.2981,0.1232,
5.043691,-0.3440,-3.8642,-0.8637,0.3265,2.2981,0.1232,
5.045405,1.3067,-1.9967,0.2516,0.3265,2.2981,0.1232,
5.070996,1.3067,-1.9967,0.2516,0.4908,2.1959,0.1145,
5.110442,1.3067,-1.9967,0.2516,0.4908,2.1959,0.1145,
5.113026,-1.5447,5.6566,3.4936,0.4908,2.1959,0.1145,
5.136338,-1.5447,5.6566,3.4936,-1.4997,1.4963,0.2482,
5.176806,-1.5447,5.6566,3.4936,-1.4997,1.4963,0.2482,
5.179020,-2.9451,5.8490,-3.1758,-1.4997,1.4963,0.2482,
5.202625,-2.9451,5.8490,-3.1758,0.0467,0.2972,-0.6448,
5.239860,-2.9451,5.8490,-3.1758,0.0467,0.2972,-0.6448,
5.240864,4.3377,0.1062,-4.4142,0.0467,0.2972,-0.6448,
5.267255,4.3377,0.1062,-4.4142,2.0400,0.8806,1.0069,
5.304822,4.3377,0.1062,-4.4142,2.0400,0.8806,1.0069,
5.305502,-3.9620,-0.0916,-0.5751,2.0400,0.8806,1.0069,
5.332869,-3.9620,-0.0916,-0.5751,0.9639,-0.2231,-0.0741,
5.370373,-3.9620,-0.0916,-0.5751,0.9639,-0.2231,-0.0741,
5.371195,0.7188,-1.6156,-2.4288,0.9639,-0.2231,-0.0741,
5.398493,0.7188,-1.6156,-2.4288,0.8499,-0.6350,-0.3552,
5.435719,0.7188,-1.6156,-2.4288,0.8499,-0.6350,-0.3552,
5.437169,1.5111,-2.8914,0.3272,0.8499,-0.6350,-0.3552,
5.463455,1.5111,-2.8914,0.3272,0.4375,-0.5837,-0.3713,
5.501845,1.5111,-2.8914,0.3272,0.4375,-0.5837,-0.3713,
5.503113,2.3877,0.2323,0.8143,0.4375,-0.5837,-0.3713,
5.528939,2.3877,0.2323,0.8143,0.2877,-0.5736,-0.1170,
5.566604,2.3877,0.2323,0.8143,0.2877,-0.5736,-0.1170,
5.567812,4.3993,2.8582,1.2003,0.2877,-0.5736,-0.1170,
5.595045,4.3993,2.8582,1.2003,-0.2036,-0.4328,0.0441,
5.632231,4.3993,2.8582,1.2003,-0.2036,-0.4328,0.0441,
5.633963,4.2802,1.3594,-2.8356,-0.2036,-0.4328,0.0441,
5.660742,4.2802,1.3594,-2.8356,-0.9223,1.0595,1.0443,
5.698055,4.2802,1.3594,-2.8356,-0.9223,1.0595,1.0443,
5.699771,-0.4837,4.3141,-2.0838,-0.9223,1.0595,1.0443,
5.726329,-0.4837,4.3141,-2.0838,-1.2506,0.7430,0.6388,
5.763457,-0.4837,4.3141,-2.0838,-1.2506,0.7430,0.6388,
5.764419,2.0656,-1.6146,-2.0578,-1.2506,0.7430,0.6388,
5.793061,2.0656,-1.6146,-2.0578,-0.8757,3.0137,-0.0673,
5.829921,2.0656,-1.6146,-2.0578,-0.8757,3.0137,-0.0673,
