
time,ax,ay,az,wx,wy,wz,
6.090594,0.1913,-0.7252,-0.6434,0.2274,-0.4833,-0.0577,
6.092193,0.0191,-0.6082,-0.4285,0.2274,-0.4833,-0.0577,
6.124003,0.0191,-0.6082,-0.4285,0.1272,-0.5837,-0.1516,
6.156166,0.0191,-0.6082,-0.4285,0.1272,-0.5837,-0.1516,
6.158142,0.0561,-0.4889,0.0584,0.1272,-0.5837,-0.1516,
6.188158,0.0561,-0.4889,0.0584,0.0101,-0.6619,-0.0663,
6.220942,0.0561,-0.4889,0.0584,0.0101,-0.6619,-0.0663,
6.222546,0.7699,-0.2871,0.1525,0.0101,-0.6619,-0.0663,
6.254117,0.7699,-0.2871,0.1525,-0.0389,-0.4569,-0.0852,
6.286287,0.7699,-0.2871,0.1525,-0.0389,-0.4569,-0.0852,
6.288067,1.4509,-0.2122,0.1443,-0.0389,-0.4569,-0.0852,
6.320157,1.4509,-0.2122,0.1443,0.0093,-0.1448,-0.2317,
6.351676,1.4509,-0.2122,0.1443,0.0093,-0.1448,-0.2317,
6.353873,1.0623,-0.3731,0.4070,0.0093,-0.1448,-0.2317,
6.384994,1.0623,-0.3731,0.4070,0.1097,-0.1697,-0.3519,
6.417730,1.0623,-0.3731,0.4070,0.1097,-0.1697,-0.3519,
6.419734,1.2480,-0.5237,0.4661,0.1097,-0.1697,-0.3519,
6.451450,1.2480,-0.5237,0.4661,0.2214,-0.3619,-0.3456,
6.482974,1.2480,-0.5237,0.4661,0.2214,-0.3619,-0.3456,
6.485028,0.8312,-0.9329,-1.2885,0.2214,-0.3619,-0.3456,
6.515487,0.8312,-0.9329,-1.2885,-0.3448,-0.0046,-0.0073,
6.549913,0.8312,-0.9329,-1.2885,-0.3448,-0.0046,-0.0073,
6.552127,-1.1492,4.1367,-1.1319,-0.3448,-0.0046,-0.0073,
6.581200,-1.1492,4.1367,-1.1319,-0.4956,0.5203,0.2187,
6.613845,-1.1492,4.1367,-1.1319,-0.4956,0.5203,0.2187,
6.615639,-0.6286,1.5289,-1.4509,-0.4956,0.5203,0.2187,
6.647004,-0.6286,1.5289,-1.4509,-1.0318,0.8670,0.3329,
6.679664,-0.6286,1.5289,-1.4509,-1.0318,0.8670,0.3329,
6.682730,-1.4958,-1.0773,0.1085,-1.0318,0.8670,0.3329,
6.711507,-1.4958,-1.0773,0.1085,-0.8419,0.7089,-0.2317,
6.744430,-1.4958,-1.0773,0.1085,-0.8419,0.7089,-0.2317,
6.746218,-2.4451,0.2219,0.3434,-0.8419,0.7089,-0.2317,
6.777971,-2.4451,0.2219,0.3434,-0.6188,-0.0440,0.0356,
6.811327,-2.4451,0.2219,0.3434,-0.6188,-0.0440,0.0356,
6.812519,-0.0484,-1.2917,-0.0487,-0.6188,-0.0440,0.0356,
6.842547,-0.0484,-1.2917,-0.0487,-0.4409,0.2695,0.0321,
6.876068,-0.0484,-1.2917,-0.0487,-0.4409,0.2695,0.0321,
